brightness,contrast,blur,orb_features,edge_density,class_8_percent,class_27_percent,class_28_percent,class_59_percent,class_64_percent,class_70_percent,class_74_percent,class_87_percent,class_115_percent,class_119_percent,class_123_percent,class_125_percent,class_132_percent,class_143_percent,class_146_percent,class_157_percent,class_175_percent,class_180_percent,class_199_percent,class_205_percent,class_208_percent,class_214_percent,class_229_percent,class_239_percent,mean_depth,std_depth,min_depth,max_depth,depth_range,depth_entropy,valid_depth_ratio,frame,class_69_percent,class_160_percent,class_109_percent,class_49_percent,class_1_percent,class_161_percent,class_191_percent,class_195_percent,class_7_percent,class_244_percent
157.7327587890625,63.73352175288764,1357.3334511755943,4868,0.08345703125,0.2548828125,1.097900390625,4.07861328125,0.006103515625,0.04833984375,4.984375,0.2626953125,3.756103515625,35.82275390625,0.072998046875,0.19677734375,12.6796875,0.0,0.721435546875,0.11474609375,0.121826171875,0.058349609375,24.901123046875,0.28125,0.9550781249999999,0.1328125,1.203857421875,1.043212890625,7.156494140625,97.63296508789062,49.24816131591797,0.0,208.0,208.0,7.550751686096191,0.99828369140625,10,0.048583984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.3139404296875,62.90077962274232,1323.0979649047315,4798,0.0807568359375,0.219970703125,1.6801757812499998,3.9204101562500004,0.004638671875,0.046630859375,5.3212890625,0.24536132812500003,4.33251953125,40.376708984375,0.065185546875,0.183349609375,11.955078125,0.0,0.513671875,0.0,0.1142578125,0.05908203125,23.258544921875,0.254150390625,0.8244628906250001,0.113037109375,1.109375,0.510498046875,4.8916015625,97.24435424804688,49.160926818847656,0.0,208.0,208.0,7.558916091918945,0.99844970703125,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.505859375,61.35599235363222,1242.653515723175,4740,0.0778125,0.20434570312499997,1.654052734375,3.822998046875,0.005126953125,0.045166015625,5.5283203125,0.233642578125,4.43115234375,42.20849609375,0.06201171875,0.18115234375,11.103515625,0.0,0.361083984375,0.0,0.113037109375,0.0576171875,23.755615234375,0.245849609375,0.748291015625,0.103759765625,1.05859375,0.223388671875,3.852783203125,96.62674713134766,48.87901306152344,0.0,208.0,208.0,7.54493522644043,0.998603515625,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.9417236328125,57.483687371514065,1084.3537562316656,4563,0.07191162109375,0.190673828125,1.185302734375,3.31103515625,0.0048828125,0.042724609375,6.2392578125,0.20166015625,3.444580078125,41.306640625,0.05859375,0.170166015625,9.593505859375,0.0,1.4423828125,0.0,0.115966796875,0.05981445312500001,27.438232421874996,0.23486328124999997,0.68310546875,0.093505859375,1.05224609375,0.05078125,3.080078125,100.89199829101562,49.964073181152344,0.0,208.0,208.0,7.575277328491211,0.99794921875,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.2666064453125,55.78257474011155,1019.7993026399552,4618,0.07162109375,0.180908203125,0.70361328125,2.830322265625,0.005859375,0.043212890625,6.050048828125,0.179443359375,2.466796875,39.8671875,0.06127929687499999,0.176513671875,8.966796875,0.0,4.364013671875,0.0,0.12158203125000001,0.06298828125,28.793945312500004,0.247802734375,0.682373046875,0.090576171875,1.111572265625,0.021240234375,2.971923828125,103.82693481445312,49.50392532348633,0.0,208.0,208.0,7.572952747344971,0.99828125,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147.87072998046875,52.539738454799796,900.3610961900652,4522,0.0641162109375,0.160888671875,0.35693359375,2.4189453125,0.004638671875,0.04638671875,5.694091796875,0.132568359375,1.7324218749999998,57.793212890625,0.063232421875,0.176513671875,7.619873046875,0.0,2.216552734375,0.0,0.129150390625,0.064453125,16.286376953125,0.252197265625,0.70458984375,0.08349609375,1.169189453125,0.006103515625,2.737060546875,105.63687133789062,48.40217590332031,0.0,208.0,208.0,7.549769401550293,0.99859375,15,0.0,0.0,0.0,0.0,0.0,0.151123046875,0.0,0.0,0.0,0.0
140.8907861328125,55.53409338762902,824.0184150700032,4464,0.0608544921875,0.134033203125,0.339111328125,2.3291015625,0.00537109375,0.04541015625,5.150390625,0.05859375,1.546142578125,55.081787109375,0.064208984375,0.1806640625,6.043212890625,0.0,0.86328125,0.0,0.136474609375,0.06225585937499999,19.94970703125,0.257568359375,0.730224609375,0.06982421875,1.201171875,0.040283203125,2.328125,107.93634796142578,47.918006896972656,0.0,208.0,208.0,7.537875652313232,0.9989208984375,16,0.0,0.0,0.0,0.0,0.0,3.383056640625,0.0,0.0,0.0,0.0
137.40468017578124,51.389482933021405,618.138541135639,3837,0.04688232421875,0.08251953125,0.361083984375,2.429443359375,0.005126953125,0.03369140625,2.871826171875,0.0,1.434814453125,44.625,0.06225585937499999,0.154052734375,3.343017578125,0.0,0.019287109375,0.0,0.151123046875,0.0,34.485595703125,0.263671875,0.61865234375,0.05126953125,1.273681640625,1.42822265625,1.67529296875,107.55187225341797,47.23878860473633,0.0,208.0,208.0,7.522634506225586,0.9992333984375,17,0.0,0.0,0.0,0.0,0.0,2.83251953125,1.47119140625,0.32666015625,0.0,0.0
128.5760107421875,50.285205462269886,301.7981225134791,1539,0.02753173828125,0.0,0.0,25.65380859375,0.0,0.576416015625,0.0,0.0,0.03076171875,19.607421875,0.0,0.0,0.44677734375,0.0,0.0,0.0,0.150390625,0.0,44.4521484375,0.0,0.0,0.0,0.0,0.7890625,0.11132812499999999,105.52228546142578,47.06904983520508,0.0,208.0,208.0,7.515632629394531,0.9991748046875,18,0.0,0.0,0.0,0.0,0.0,2.544921875,4.889892578125,0.7470703125,0.0,0.0
129.208359375,58.46119785575922,363.1785740545035,1704,0.027734375,0.0,0.0,32.64599609375,0.0,1.229248046875,0.0,0.0,0.0,4.892578125,0.0,0.0,0.313720703125,0.0,0.0,0.0,0.377685546875,0.0,46.723388671875,0.0,0.0,0.0,0.0,0.708984375,0.0,101.5732421875,47.604949951171875,0.0,208.0,208.0,7.5396833419799805,0.9989794921875,19,0.0,0.0,0.0,0.0,0.0,2.575927734375,9.38232421875,1.150146484375,0.0,0.0
139.36794677734375,56.580930599047235,357.96793885037897,1746,0.02780029296875,0.0,0.0,30.013671874999996,0.0,1.47607421875,0.0,0.0,0.0,5.97607421875,0.0,0.0,0.268310546875,0.0,0.0,0.0,0.481689453125,0.0,47.364013671875,0.0,0.0,0.0,0.0,0.796142578125,0.0,96.9446029663086,47.831825256347656,0.0,208.0,208.0,7.536718368530273,0.99880615234375,20,0.0,0.0,0.0,0.0,0.0,0.0,12.026123046875,1.597900390625,0.0,0.0
147.96371337890625,58.0709888017247,332.40126219496136,1658,0.02943115234375,0.0,0.0,24.077880859375,0.0,1.320556640625,0.0,0.0,0.0,6.871826171875001,0.0,0.0,0.278564453125,0.0,0.0,0.0,0.596923828125,0.0,48.096435546875,0.0,0.0,0.0,0.0,0.993408203125,0.0,92.39767456054688,47.43507385253906,0.0,208.0,208.0,7.509224891662598,0.9984619140625,21,0.0,0.0,0.0,0.0,0.0,0.0,15.61572265625,2.148681640625,0.0,0.0
154.989970703125,60.749728587349594,305.5555235002935,1555,0.02602783203125,0.0,0.0,17.1357421875,0.0,0.166015625,0.0,0.0,0.0,7.511962890625,0.0,0.0,0.341064453125,0.0,0.0,0.0,0.6787109375,0.0,49.47216796875,0.0,0.0,0.0,0.0,1.247802734375,0.0,89.3887710571289,46.965492248535156,0.0,208.0,208.0,7.484833240509033,0.9990283203125,22,0.0,0.0,0.0,0.0,0.0,0.0,20.955322265625,2.4912109375,0.0,0.0
170.88074462890626,54.10718546440132,287.63332737135283,1670,0.028369140625,0.0,0.0,3.824462890625,0.0,0.0,0.0,0.0,0.0,8.9375,0.0,0.0,0.698486328125,0.0,0.0,0.0,0.82373046875,0.0,49.726806640625,0.0,0.0,0.0,0.0,1.8571777343749998,0.0,93.28295135498047,49.01644515991211,0.0,208.0,208.0,7.542160987854004,0.997900390625,23,0.0,0.0,0.0,0.0,0.0,0.0,31.220947265625,2.910888671875,0.0,0.0
191.34150146484376,51.9670889156088,306.3580180525243,1790,0.0313525390625,0.0,0.0,0.44921874999999994,0.0,0.0,0.0,0.0,0.0,12.19677734375,0.0,0.0,1.22265625,0.0,0.0,0.0,1.125,0.0,46.224609375,0.0,0.0,0.0,0.0,3.79736328125,0.0,97.8794174194336,49.82320022583008,0.0,208.0,208.0,7.56587553024292,0.9980615234375,24,0.0,0.0,0.0,0.0,0.0,0.0,31.794189453125,3.1901855468749996,0.0,0.0
188.967314453125,54.32804016579825,313.91402824285024,2088,0.02964111328125,0.0,0.0,0.9553222656250001,0.0,0.0,0.0,0.0,0.0,15.88037109375,0.0,0.0,1.7087402343749998,0.0,0.0,0.0,1.4140625,0.0,41.077392578125,0.0,0.0,0.0,0.0,6.1533203125,0.0,99.89773559570312,50.06428527832031,0.0,208.0,208.0,7.571713447570801,0.9976416015625,25,0.0,0.0,0.0,0.0,0.0,0.0,30.28662109375,2.524169921875,0.0,0.0
180.03734619140624,55.46895140181989,362.9440990717352,2556,0.029345703125,0.0,0.0,1.8293457031250002,0.0,0.0,0.0,0.0,0.0,20.63623046875,0.0,0.0,2.9248046875,0.0,0.0,0.0,2.120849609375,0.0,34.101806640625,0.0,0.0,0.0,0.0,9.202392578125,0.0,103.48950958251953,49.72858428955078,0.0,208.0,208.0,7.577598571777344,0.9976806640625,26,0.0,0.0,0.0,0.0,0.0,0.0,27.731445312500004,1.453125,0.0,0.0
163.07614013671875,60.90295824740413,554.6767597491681,3567,0.03580810546875,0.0,0.0,1.9853515624999998,0.0,0.0,0.0,0.0,0.0,23.689453125,0.0,0.0,8.0419921875,0.0,0.0,0.0,2.545166015625,0.0,21.777587890625,0.0,0.0,0.0,0.0,15.445068359375,0.0,103.337646484375,48.285709381103516,0.0,208.0,208.0,7.554847717285156,0.9986279296875,27,0.0,0.0,0.0,0.0,0.0,0.0,25.588623046874996,0.9267578125,0.0,0.0
154.35940673828125,61.72991219584419,596.7556930812834,3241,0.03421630859375,0.0,0.0,1.5932617187500002,0.0,0.0,0.001953125,0.0,0.0,19.055419921875,0.0,0.0,9.35498046875,0.0,0.0,0.0,3.5039062500000004,0.0,25.826171874999996,0.0,0.0,0.0,0.0,17.151611328125,0.0,100.64393615722656,47.82045364379883,0.0,208.0,208.0,7.542104721069336,0.99888916015625,28,0.0,0.0,0.0,0.0,0.0,0.0,23.296630859375,0.216064453125,0.0,0.0
148.658642578125,53.63122963808813,397.65432859253303,1515,0.0280615234375,0.0,0.0,1.61669921875,0.0,0.0,0.00732421875,0.0,0.0,25.839111328124996,0.0,0.0,4.8330078125,0.0,0.0,0.0,5.4130859375,0.0,33.821533203125,0.0,0.0,0.0,0.0,7.807128906249999,0.0,98.6546859741211,48.13295364379883,0.0,208.0,208.0,7.54405403137207,0.9987451171875,29,0.0,0.0,0.0,0.0,0.0,0.0,20.662109375,0.0,0.0,0.0
144.167421875,41.109058308284034,131.3215698087156,426,0.02072998046875,0.0,0.0,1.18408203125,0.0,0.0,0.0,0.0,0.0,24.355224609375,0.0,0.0,0.0,0.0,0.0,0.0,10.3076171875,0.0,49.619140625,0.0,0.0,0.0,0.0,0.0,0.0,98.29869079589844,48.47842788696289,0.0,208.0,208.0,7.547746658325195,0.99828369140625,30,0.0,0.0,0.0,0.0,0.0,0.0,14.533935546874998,0.0,0.0,0.0
135.4434326171875,38.744085717189,115.90947992667556,315,0.02091552734375,0.0,0.0,1.351806640625,0.0,0.0,0.0,0.0,0.0,31.729492187500004,0.0,0.0,0.0,0.0,0.0,0.0,13.920898437500002,0.0,45.134765625,0.0,0.0,0.0,0.0,0.0,0.0,95.18771362304688,48.43714904785156,0.0,208.0,208.0,7.531883239746094,0.998134765625,31,0.0,0.0,0.0,0.0,0.0,0.0,7.863037109375,0.0,0.0,0.0
131.2628515625,36.95516618138242,96.311967208004,236,0.0214306640625,0.0,0.0,0.758544921875,0.0,0.0,0.0,0.0,0.0,39.055419921875,0.0,0.0,0.0,0.0,0.0,0.0,15.116455078124998,0.0,41.46875,0.0,0.0,0.0,0.0,0.0,0.0,93.44886779785156,48.855796813964844,0.0,208.0,208.0,7.54229211807251,0.99820068359375,32,0.0,0.0,0.0,0.0,0.0,0.0,3.600830078125,0.0,0.0,0.0
129.1150341796875,36.399900593700174,84.81482665285468,161,0.0221142578125,0.0,0.0,0.289794921875,0.0,0.0,0.0,0.0,0.0,46.281005859375,0.0,0.0,0.0,0.0,0.0,0.0,14.074951171875,0.0,38.40283203125,0.0,0.0,0.0,0.0,0.0,0.0,92.1061782836914,49.27217483520508,0.0,208.0,208.0,7.536501884460449,0.9982666015625,33,0.0,0.0,0.0,0.0,0.0,0.0,0.951416015625,0.0,0.0,0.0
129.0339990234375,35.91361748995557,82.79848775286077,156,0.02076416015625,0.0,0.0,0.20703125,0.0,0.0,0.0,0.0,0.0,47.478515625,0.0,0.0,0.0,0.0,0.0,0.0,13.244384765625,0.0,38.40576171875,0.0,0.0,0.0,0.0,0.0,0.0,91.65442657470703,49.301055908203125,0.0,208.0,208.0,7.531528472900391,0.9983251953125,34,0.0,0.0,0.0,0.0,0.0,0.0,0.664306640625,0.0,0.0,0.0
128.2617626953125,33.64796941162598,73.99938474950794,149,0.02007568359375,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,54.16992187500001,0.0,0.0,0.0,0.0,0.0,0.0,10.825927734375,0.0,34.97705078125,0.0,0.0,0.0,0.0,0.0,0.0,91.83444213867188,50.400089263916016,0.0,208.0,208.0,7.515519618988037,0.9965478515625,35,0.0,0.0,0.0,0.0,0.0,0.0,0.023193359375,0.0,0.0,0.0
128.4052490234375,32.18548054627471,65.57902824554444,110,0.01956298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.21142578125,0.0,0.0,0.0,0.0,0.0,0.0,9.576904296875,0.0,34.211669921875,0.0,0.0,0.0,0.0,0.0,0.0,94.33236694335938,51.2287483215332,0.0,208.0,208.0,7.535393238067627,0.99638671875,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.488955078125,32.199436880659505,41.40639861320853,62,0.014248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.482666015625,0.0,0.0,0.0,0.0,0.0,0.0,5.0966796875,0.0,27.420654296875004,0.0,0.0,0.0,0.0,0.0,0.0,102.98485565185547,52.285606384277344,0.0,208.0,208.0,7.571906089782715,0.9968115234375,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.2751318359375,34.96668106776406,34.3791698444128,20,0.00993896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.878173828125,0.0,0.0,0.0,0.0,0.0,0.0,0.234619140625,0.0,15.88720703125,0.0,0.0,0.0,0.0,0.0,0.0,113.73480224609375,49.49774932861328,0.0,208.0,208.0,7.466001987457275,0.99693359375,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.014140625,33.261541116213145,25.266207185024026,14,0.007431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.63623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36376953125,0.0,0.0,0.0,0.0,0.0,0.0,117.33688354492188,46.89084243774414,0.0,208.0,208.0,7.42330265045166,0.99791748046875,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.60193603515626,31.454160046646443,22.936923768520355,12,0.00649658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.899658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.111572265625,0.0,6.98876953125,0.0,0.0,0.0,0.0,0.0,0.0,115.40648651123047,46.965110778808594,0.0,208.0,208.0,7.418529510498047,0.9981103515625,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.38204345703124,31.141733584194867,29.705366087341304,21,0.0085205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.12353515625,0.0,0.0,0.0,0.0,0.0,0.0,1.8330078125,0.0,9.04345703125,0.0,0.0,0.0,0.0,0.0,0.0,112.58334350585938,48.28635025024414,0.0,208.0,208.0,7.485825061798096,0.9980859375,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.104306640625,30.733610406219512,32.354350134634984,23,0.0110888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.87451171875,0.0,0.0,0.0,0.0,0.0,0.0,2.976318359375,0.0,10.149169921875,0.0,0.0,0.0,0.0,0.0,0.0,111.89779663085938,48.52671432495117,0.0,208.0,208.0,7.502897262573242,0.998193359375,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.422724609375,32.29688203311395,33.097502047723516,29,0.0091650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5869140625,0.0,0.0,0.0,0.0,0.0,0.0,3.292724609375,0.0,12.120361328125,0.0,0.0,0.0,0.0,0.0,0.0,111.78216552734375,49.52967071533203,0.0,208.0,208.0,7.519940376281738,0.99758544921875,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.94654052734376,32.782017328883065,45.810749364799264,75,0.0167041015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.76806640625,0.0,0.0,0.0,0.0,0.0,0.0,5.14208984375,0.0,25.08984375,0.0,0.0,0.0,0.0,0.0,0.0,104.43805694580078,52.19807052612305,0.0,208.0,208.0,7.565861701965332,0.9968701171875,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.159892578125,29.944980077208236,48.98269454002383,136,0.02117919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.19360351562501,0.0,0.0,0.0,0.0,0.0,0.0,5.25927734375,0.0,35.547119140625,0.0,0.0,0.0,0.0,0.0,0.0,96.95043182373047,51.90407943725586,0.0,208.0,208.0,7.562078475952148,0.99658935546875,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.7504443359375,27.56205901181068,68.50238961095214,248,0.020859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.28662109375,0.0,0.0,0.0,0.0,0.0,0.0,6.783447265625001,0.0,44.929931640625,0.0,0.0,0.0,0.0,0.0,0.0,92.1831283569336,49.40747833251953,0.0,208.0,208.0,7.522110939025879,0.9980908203125,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.67145751953126,27.151227901105067,74.37201972045898,230,0.01983642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.609375,0.0,0.0,0.0,0.0,0.0,0.0,6.607177734375,0.0,47.783447265625,0.0,0.0,0.0,0.0,0.0,0.0,93.09520721435547,49.073158264160156,0.0,208.0,208.0,7.530904769897461,0.998369140625,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.80506103515626,27.5762555009256,86.18503547238709,180,0.02413330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.732666015625,0.0,0.0,0.0,0.0,0.0,0.0,6.931884765625,0.0,50.33544921874999,0.0,0.0,0.0,0.0,0.0,0.0,93.7909927368164,48.85922622680664,0.0,208.0,208.0,7.53292179107666,0.99876708984375,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.8143115234375,29.059593390683553,99.11474645327924,166,0.02178466796875,0.0,0.0,0.000244140625,0.0,0.0,0.0,0.0,0.0,39.96533203125,0.0,0.0,0.0,0.0,0.0,0.0,7.364990234375,0.0,52.66943359375,0.0,0.0,0.0,0.0,0.0,0.0,94.51315307617188,48.32373809814453,0.0,208.0,208.0,7.533916473388672,0.998271484375,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.18896484375,33.573151392686746,116.60860741593838,203,0.0221044921875,0.0,0.0,0.35595703125,0.0,0.0,0.0,0.0,0.0,33.430419921875,0.0,0.0,0.0,0.0,0.0,0.0,8.91015625,0.0,56.802001953125,0.0,0.0,0.0,0.0,0.0,0.0,97.08439636230469,47.951263427734375,0.0,208.0,208.0,7.513646125793457,0.99869140625,50,0.0,0.0,0.0,0.0,0.0,0.0,0.50146484375,0.0,0.0,0.0
139.38475830078124,33.987093650096774,121.0084716710806,277,0.0237451171875,0.0,0.0,0.335205078125,0.0,0.0,0.0,0.0,0.0,31.660400390625,0.0,0.0,0.0,0.0,0.0,0.0,8.9921875,0.0,58.06494140625,0.0,0.0,0.0,0.0,0.0,0.0,97.89125061035156,47.906131744384766,0.0,208.0,208.0,7.515580654144287,0.99869384765625,51,0.0,0.0,0.0,0.0,0.0,0.0,0.9472656249999999,0.0,0.0,0.0
