brightness,contrast,blur,orb_features,edge_density,class_8_percent,class_27_percent,class_28_percent,class_59_percent,class_64_percent,class_70_percent,class_74_percent,class_87_percent,class_115_percent,class_119_percent,class_123_percent,class_125_percent,class_132_percent,class_143_percent,class_146_percent,class_157_percent,class_175_percent,class_180_percent,class_199_percent,class_205_percent,class_208_percent,class_214_percent,class_229_percent,class_239_percent,mean_depth,std_depth,min_depth,max_depth,depth_range,depth_entropy,valid_depth_ratio,dx,dy,dz,translation_distance,frame,sequence,class_69_percent,class_160_percent,class_109_percent,class_49_percent,class_1_percent,class_161_percent,class_191_percent,class_195_percent,class_7_percent,class_244_percent,class_9_percent,class_60_percent,class_171_percent,class_200_percent,class_31_percent,class_6_percent,class_129_percent,class_36_percent,class_23_percent,class_116_percent,class_106_percent,class_48_percent,class_65_percent,class_90_percent,class_72_percent,class_242_percent,matches,ground_truth_distance,estimated_distance,localization_error,predicted_error,absolute_error
173.88408203125,60.94132616623568,1462.376336659045,4885,0.08364990234375,0.0,0.4348144531249999,2.1357421875,0.0,0.0,4.582275390625,0.0,3.819580078125,41.65185546875,0.0,0.02001953125,12.3359375,0.237060546875,0.697021484375,0.0,0.0,0.068359375,17.575927734375,0.0,0.070556640625,0.0,0.0,10.722900390625,0.0,96.8911590576172,47.301639556884766,0.0,208.0,208.0,7.525454521179199,0.99910400390625,0.0974845886230468,0.069725215435028,-0.0348276495933532,0.124811120749167,77,P002,0.0,0.0,0.0,0.006103515625,0.0,0.769775390625,0.30029296875,0.0,0.0,0.0,0.0,0.0,0.021484375,0.0,0.0,0.057861328125,4.479736328125,0.0,0.0,0.0,0.0,0.0126953125,0.0,0.0,0.0,0.0,2177,0.124811120749167,1.0,0.875188879250833,0.8405836206054299,0.03460525864540309
87.06578125,68.66468469876108,300.4046972595215,1334,0.01788818359375,0.0,0.0,12.06005859375,0.0,0.0,0.24853515625,0.0,0.0,55.09521484374999,0.0,0.0,1.099853515625,0.13037109375,0.0,0.0,0.0,0.0,28.89208984375,0.0,0.0,0.0,0.0,0.00732421875,0.0,101.78924560546876,48.28242492675781,0.0,208.0,208.0,7.5245466232299805,0.99875244140625,0.0003964900970458,-0.0002418141812086,-0.0001044273376464,0.0004760079454557,97,P002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.466552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849,0.0004760079454557,0.4245,0.4240239920545443,0.15067681193146548,0.2733471801230788
134.31178955078124,66.93665193842043,775.9798095697166,3806,0.05463134765625,0.0,1.7575683593749998,8.49072265625,0.009033203125,0.0927734375,0.0,0.0,3.778076171875,13.279785156250002,0.620849609375,1.173583984375,2.1484375,2.3427734375,0.1455078125,0.221923828125,0.00439453125,0.0,9.9833984375,2.041259765625,0.0,0.7990722656249999,4.808349609375,7.84912109375,39.63037109375,98.09716033935548,47.972782135009766,0.0,208.0,208.0,7.538444519042969,0.99872802734375,-0.1456005796790123,0.0166987478733062,0.0052567422389984,0.1466492765831728,26,P003,0.56494140625,0.0,0.158935546875,0.089111328125,0.0,0.0,0.0,0.010009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756,0.1466492765831728,0.878,0.7313507234168272,0.6881858116101984,0.043164911806628736
166.67789794921876,37.71768818119326,262.17533784741767,1520,0.02326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.29443359375,0.0,0.0,3.697998046875,0.62060546875,0.271240234375,0.0,0.0,0.0,3.714111328125,0.0,2.685302734375,0.0,0.0,0.171142578125,0.0,116.34976196289062,49.74185943603516,0.0,208.0,208.0,7.454257965087891,0.99687744140625,0.230135440826416,-0.0116363763809204,-0.1074166297912597,0.25423622624512,116,P004,0.0,0.0,0.0,2.134765625,0.0,0.0,0.005126953125,0.0,0.0,0.0,0.0,0.0,2.4052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558,0.25423622624512,0.279,0.02476377375488,0.1645989851742584,0.13983521141937838
208.429951171875,54.352153698969154,491.9263500554503,2650,0.03656494140625,0.0,3.69140625,5.373779296875,0.0,0.0,0.0,0.0,0.02099609375,76.68310546875,0.0,0.09326171875,1.21435546875,0.38232421875,0.059814453125,0.0,0.0,0.0,1.025390625,0.0,0.0,0.1298828125,0.122314453125,4.04296875,5.9501953125,103.77518463134766,49.37405776977539,0.0,208.0,208.0,7.572556972503662,0.9981201171875,-0.3120690584182739,-0.0300544500350952,0.0807472169399261,0.323744467493305,17,P006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210205078125,0.0,0.0,0.0,0.0,764,0.323744467493305,0.382,0.058255532506695,0.17697059983609087,0.11871506732939588
169.0183544921875,61.242570539745806,442.0277563473642,1233,0.01924072265625,0.0,0.0,7.41455078125,0.0,0.0,0.365234375,0.0,0.0078125,18.567138671875,0.0,0.0,1.0048828125,0.0,0.0,0.0,0.0,0.004638671875,48.06494140625,0.0,0.0,0.0,0.0,21.955078125,0.0,98.4238510131836,48.33629608154297,0.0,208.0,208.0,7.554226875305176,0.99866943359375,0.0301339030265808,0.0141636729240417,0.000589370727539,0.0333017882428119,89,P005,0.0,0.0,0.0,0.0,0.0,0.587890625,0.002197265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564,0.0333017882428119,0.282,0.248698211757188,0.2088075862276788,0.0398906255295092
144.3764111328125,63.68723153932403,255.92583135814075,2037,0.03730224609375,0.0,0.0283203124999999,0.39599609375,0.0,0.0,0.0,0.0,0.0,59.42919921874999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.598388671875,0.0,33.861083984375,0.0,0.0,0.233642578125,0.0,107.54695129394533,48.26020812988281,0.0,208.0,208.0,7.532077789306641,0.99871337890625,0.3231320381164551,-0.0561863780021667,-0.2380686998367309,0.4052751275025992,80,P006,0.0,0.0,0.0,0.0,0.0,0.15380859375,0.0,0.130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.166259765625,0.0,0.0,0.0,0.0,0.0,0.00244140625,464,0.4052751275025992,0.232,0.1732751275025991,0.20214058019572298,0.028865452693123878
20.05892333984375,15.380655470687536,231.4750974799157,1,0.0,0.0,0.0,39.159423828125,0.0,0.0,0.0,0.0,0.0,17.549560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.291015625,0.0,0.0,0.0,0.0,0.0,0.0,99.4169921875,49.28858947753906,0.0,208.0,208.0,7.571951866149902,0.998232421875,-0.0389943122863769,-0.0635899901390075,0.0358908176422119,0.0827791883723987,22,P001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0827791883723987,0.05,0.0327791883723987,0.03477981975460512,0.002000631382206415
156.3013818359375,47.40330344794579,883.0422273690166,4878,0.06076171875,0.0,4.49267578125,20.138671875,0.029541015625,0.336181640625,0.0,1.9013671875,0.227294921875,16.30615234375,0.0,0.13330078125,0.64208984375,0.0,0.07666015625,0.0,0.0,0.0,0.0,4.408935546875,0.0,2.117431640625,1.54736328125,3.34033203125,44.302001953125,103.57565307617188,48.53460693359375,0.0,208.0,208.0,7.555331707000732,0.99923828125,-0.1341696381568908,0.0097696781158447,0.0227158963680267,0.1364292870370624,38,P006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408,0.1364292870370624,0.704,0.5675707129629375,0.6091966375837932,0.04162592462085568
185.30650146484376,53.65601439337922,388.81926672647,1451,0.03111083984375,0.125244140625,0.0,0.0,0.0,0.018798828125,0.0,0.162841796875,0.0224609375,67.22998046875,0.0,0.03857421875,1.795654296875,0.0,1.356689453125,0.0,0.0,0.018798828125,24.270751953125,0.0,0.0,0.0,0.0,0.878173828125,0.64697265625,102.11614227294922,48.802520751953125,0.0,208.0,208.0,7.562916278839111,0.99846435546875,0.2498342990875244,0.0117430686950683,-0.0072726607322692,0.2502158433374241,73,P003,0.0,0.0,0.0,0.0,0.0,3.125732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309326171875,0.0,0.0,0.0,0.0,492,0.2502158433374241,0.246,0.0042158433374241,0.11370789572960777,0.10949205239218367
116.44226806640626,68.73528309834607,1665.0140250256009,4317,0.08272216796875,0.0,0.0,3.32275390625,0.0,0.0,2.68505859375,0.0,0.0,34.8212890625,0.0,0.0,23.283935546875,3.93017578125,1.0625,0.0,0.0,0.0,13.133056640624998,0.0,0.0,0.0,0.0,0.0048828125,0.0,109.30171966552734,47.38813781738281,0.0,208.0,208.0,7.526262283325195,0.9991943359375,0.1063628196716308,-0.1373854875564575,0.0053908824920654,0.1738300411714519,88,P006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474609375,17.034912109375,0.2143554687499999,0.0,0.0,0.0,0.0,0.0,1545,0.1738300411714519,0.7725,0.598669958828548,0.7143119220583637,0.11564196322981568
179.40399658203123,56.13440907301466,697.3572935600045,3745,0.0486181640625,0.431884765625,0.0,0.0,0.013671875,0.1552734375,0.164794921875,0.35693359375,0.44873046875,48.094970703125,0.0,0.115966796875,4.3662109375,0.07666015625,1.34130859375,0.295654296875,0.0,0.0070800781249999,27.877685546875,0.017822265625,0.0,0.0,0.042724609375,1.706298828125,11.376953125,105.67066192626952,49.15990447998047,0.0,208.0,208.0,7.561622619628906,0.99806640625,0.0020433664321899,8.14199447631836e-05,3.647804260253906e-05,0.0020453132354722,65,P003,0.287353515625,0.159912109375,0.037841796875,0.0283203124999999,2.5009765625,0.0,0.0,0.0,0.0,0.094970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2486,0.0020453132354722,1.0,0.9979546867645276,0.9128325863509197,0.0851221004136079
141.069111328125,57.8246613812714,1293.7719360301437,4517,0.0711669921875,0.0,0.989990234375,4.2958984375,0.0,0.0,2.3994140625,0.0,5.215087890625,22.006103515625,0.0,0.006103515625,10.474609375,0.016357421875,0.405029296875,0.0,0.0,0.118896484375,33.7646484375,0.0,0.0,0.0,0.0,1.463134765625,5.630859375,104.9194793701172,49.37344741821289,0.0,208.0,208.0,7.553668975830078,0.99882080078125,0.0471517741680145,0.0022357180714607,0.0058755278587341,0.0475690032490198,62,P002,0.72607421875,0.0,0.0,0.108642578125,0.425537109375,0.01904296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0048828125,0.0,0.0,0.0,0.99169921875,0.0,0.0,0.0,0.0,0.004638671875,10.9052734375,0.0280761718749999,0.0,0.0,2146,0.0475690032490198,1.0,0.9524309967509802,0.9433508269891773,0.009080169761802925
