brightness,contrast,blur,orb_features,edge_density,class_8_percent,class_27_percent,class_28_percent,class_59_percent,class_64_percent,class_70_percent,class_74_percent,class_87_percent,class_115_percent,class_119_percent,class_123_percent,class_125_percent,class_132_percent,class_143_percent,class_146_percent,class_157_percent,class_175_percent,class_180_percent,class_199_percent,class_205_percent,class_208_percent,class_214_percent,class_229_percent,class_239_percent,mean_depth,std_depth,min_depth,max_depth,depth_range,depth_entropy,valid_depth_ratio,dx,dy,dz,translation_distance,frame,sequence,class_69_percent,class_160_percent,class_109_percent,class_49_percent,class_1_percent,class_161_percent,class_191_percent,class_195_percent,class_7_percent,class_244_percent,class_9_percent,class_60_percent,class_171_percent,class_200_percent,class_31_percent,class_6_percent,class_129_percent,class_36_percent,class_23_percent,class_116_percent,class_106_percent,class_48_percent,class_65_percent,class_90_percent,class_72_percent,class_242_percent
157.7327587890625,63.73352175288764,1357.3334511755943,4868,0.08345703125,0.2548828125,1.097900390625,4.07861328125,0.006103515625,0.04833984375,4.984375,0.2626953125,3.756103515625,35.82275390625,0.072998046875,0.19677734375,12.6796875,0.0,0.721435546875,0.11474609375,0.121826171875,0.058349609375,24.901123046875,0.28125,0.9550781249999999,0.1328125,1.203857421875,1.043212890625,7.156494140625,97.63296508789062,49.24816131591797,0.0,208.0,208.0,7.550751686096191,0.99828369140625,0.13760614395141602,-8.600950241088867e-05,-0.04711043834686279,0.14544707508934612,10,P000,0.048583984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.3139404296875,62.90077962274232,1323.0979649047315,4798,0.0807568359375,0.219970703125,1.6801757812499998,3.9204101562500004,0.004638671875,0.046630859375,5.3212890625,0.24536132812500003,4.33251953125,40.376708984375,0.065185546875,0.183349609375,11.955078125,0.0,0.513671875,0.0,0.1142578125,0.05908203125,23.258544921875,0.254150390625,0.8244628906250001,0.113037109375,1.109375,0.510498046875,4.8916015625,97.24435424804688,49.160926818847656,0.0,208.0,208.0,7.558916091918945,0.99844970703125,0.10661745071411133,-0.0020757317543029785,-0.05367302894592285,0.11938334680901543,11,P000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.505859375,61.35599235363222,1242.653515723175,4740,0.0778125,0.20434570312499997,1.654052734375,3.822998046875,0.005126953125,0.045166015625,5.5283203125,0.233642578125,4.43115234375,42.20849609375,0.06201171875,0.18115234375,11.103515625,0.0,0.361083984375,0.0,0.113037109375,0.0576171875,23.755615234375,0.245849609375,0.748291015625,0.103759765625,1.05859375,0.223388671875,3.852783203125,96.62674713134766,48.87901306152344,0.0,208.0,208.0,7.54493522644043,0.998603515625,0.14154362678527832,-0.009995043277740479,-0.10742878913879395,0.17797596441509037,12,P000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.9417236328125,57.483687371514065,1084.3537562316656,4563,0.07191162109375,0.190673828125,1.185302734375,3.31103515625,0.0048828125,0.042724609375,6.2392578125,0.20166015625,3.444580078125,41.306640625,0.05859375,0.170166015625,9.593505859375,0.0,1.4423828125,0.0,0.115966796875,0.05981445312500001,27.438232421874996,0.23486328124999997,0.68310546875,0.093505859375,1.05224609375,0.05078125,3.080078125,100.89199829101562,49.964073181152344,0.0,208.0,208.0,7.575277328491211,0.99794921875,0.06133103370666504,-0.010425746440887451,-0.06800580024719238,0.09216821985716547,13,P000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.2666064453125,55.78257474011155,1019.7993026399552,4618,0.07162109375,0.180908203125,0.70361328125,2.830322265625,0.005859375,0.043212890625,6.050048828125,0.179443359375,2.466796875,39.8671875,0.06127929687499999,0.176513671875,8.966796875,0.0,4.364013671875,0.0,0.12158203125000001,0.06298828125,28.793945312500004,0.247802734375,0.682373046875,0.090576171875,1.111572265625,0.021240234375,2.971923828125,103.82693481445312,49.50392532348633,0.0,208.0,208.0,7.572952747344971,0.99828125,0.06468725204467773,-0.021522819995880127,-0.09945487976074219,0.12057754959315771,14,P000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147.87072998046875,52.539738454799796,900.3610961900652,4522,0.0641162109375,0.160888671875,0.35693359375,2.4189453125,0.004638671875,0.04638671875,5.694091796875,0.132568359375,1.7324218749999998,57.793212890625,0.063232421875,0.176513671875,7.619873046875,0.0,2.216552734375,0.0,0.129150390625,0.064453125,16.286376953125,0.252197265625,0.70458984375,0.08349609375,1.169189453125,0.006103515625,2.737060546875,105.63687133789062,48.40217590332031,0.0,208.0,208.0,7.549769401550293,0.99859375,0.046257734298706055,-0.03424018621444702,-0.11103880405426025,0.12506711934097667,15,P000,0.0,0.0,0.0,0.0,0.0,0.151123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.8907861328125,55.53409338762902,824.0184150700032,4464,0.0608544921875,0.134033203125,0.339111328125,2.3291015625,0.00537109375,0.04541015625,5.150390625,0.05859375,1.546142578125,55.081787109375,0.064208984375,0.1806640625,6.043212890625,0.0,0.86328125,0.0,0.136474609375,0.06225585937499999,19.94970703125,0.257568359375,0.730224609375,0.06982421875,1.201171875,0.040283203125,2.328125,107.93634796142578,47.918006896972656,0.0,208.0,208.0,7.537875652313232,0.9989208984375,0.03565382957458496,-0.08032792806625366,-0.19027388095855713,0.20958988851035237,16,P000,0.0,0.0,0.0,0.0,0.0,3.383056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.40468017578124,51.389482933021405,618.138541135639,3837,0.04688232421875,0.08251953125,0.361083984375,2.429443359375,0.005126953125,0.03369140625,2.871826171875,0.0,1.434814453125,44.625,0.06225585937499999,0.154052734375,3.343017578125,0.0,0.019287109375,0.0,0.151123046875,0.0,34.485595703125,0.263671875,0.61865234375,0.05126953125,1.273681640625,1.42822265625,1.67529296875,107.55187225341797,47.23878860473633,0.0,208.0,208.0,7.522634506225586,0.9992333984375,-0.0067064762115478516,-0.13885465264320374,-0.2376483678817749,0.2753222441807277,17,P000,0.0,0.0,0.0,0.0,0.0,2.83251953125,1.47119140625,0.32666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.5760107421875,50.285205462269886,301.7981225134791,1539,0.02753173828125,0.0,0.0,25.65380859375,0.0,0.576416015625,0.0,0.0,0.03076171875,19.607421875,0.0,0.0,0.44677734375,0.0,0.0,0.0,0.150390625,0.0,44.4521484375,0.0,0.0,0.0,0.0,0.7890625,0.11132812499999999,105.52228546142578,47.06904983520508,0.0,208.0,208.0,7.515632629394531,0.9991748046875,-0.0796656608581543,-0.15922928601503372,-0.1489633321762085,0.23214361369174752,18,P000,0.0,0.0,0.0,0.0,0.0,2.544921875,4.889892578125,0.7470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.208359375,58.46119785575922,363.1785740545035,1704,0.027734375,0.0,0.0,32.64599609375,0.0,1.229248046875,0.0,0.0,0.0,4.892578125,0.0,0.0,0.313720703125,0.0,0.0,0.0,0.377685546875,0.0,46.723388671875,0.0,0.0,0.0,0.0,0.708984375,0.0,101.5732421875,47.604949951171875,0.0,208.0,208.0,7.5396833419799805,0.9989794921875,-0.10319995880126953,-0.10353465378284454,-0.06949877738952637,0.16186332533701436,19,P000,0.0,0.0,0.0,0.0,0.0,2.575927734375,9.38232421875,1.150146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139.36794677734375,56.580930599047235,357.96793885037897,1746,0.02780029296875,0.0,0.0,30.013671874999996,0.0,1.47607421875,0.0,0.0,0.0,5.97607421875,0.0,0.0,0.268310546875,0.0,0.0,0.0,0.481689453125,0.0,47.364013671875,0.0,0.0,0.0,0.0,0.796142578125,0.0,96.9446029663086,47.831825256347656,0.0,208.0,208.0,7.536718368530273,0.99880615234375,-0.12343287467956543,-0.08688385039567947,-0.04612565040588379,0.15783552716865087,20,P000,0.0,0.0,0.0,0.0,0.0,0.0,12.026123046875,1.597900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147.96371337890625,58.0709888017247,332.40126219496136,1658,0.02943115234375,0.0,0.0,24.077880859375,0.0,1.320556640625,0.0,0.0,0.0,6.871826171875001,0.0,0.0,0.278564453125,0.0,0.0,0.0,0.596923828125,0.0,48.096435546875,0.0,0.0,0.0,0.0,0.993408203125,0.0,92.39767456054688,47.43507385253906,0.0,208.0,208.0,7.509224891662598,0.9984619140625,-0.11171340942382812,-0.05769900977611542,-0.026599884033203125,0.1285169848884573,21,P000,0.0,0.0,0.0,0.0,0.0,0.0,15.61572265625,2.148681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.989970703125,60.749728587349594,305.5555235002935,1555,0.02602783203125,0.0,0.0,17.1357421875,0.0,0.166015625,0.0,0.0,0.0,7.511962890625,0.0,0.0,0.341064453125,0.0,0.0,0.0,0.6787109375,0.0,49.47216796875,0.0,0.0,0.0,0.0,1.247802734375,0.0,89.3887710571289,46.965492248535156,0.0,208.0,208.0,7.484833240509033,0.9990283203125,-0.1716289520263672,-0.06511262059211731,-0.03020310401916504,0.18603327128885996,22,P000,0.0,0.0,0.0,0.0,0.0,0.0,20.955322265625,2.4912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.88074462890626,54.10718546440132,287.63332737135283,1670,0.028369140625,0.0,0.0,3.824462890625,0.0,0.0,0.0,0.0,0.0,8.9375,0.0,0.0,0.698486328125,0.0,0.0,0.0,0.82373046875,0.0,49.726806640625,0.0,0.0,0.0,0.0,1.8571777343749998,0.0,93.28295135498047,49.01644515991211,0.0,208.0,208.0,7.542160987854004,0.997900390625,-0.22983741760253906,-0.06230916082859039,-0.0329127311706543,0.2403974166385297,23,P000,0.0,0.0,0.0,0.0,0.0,0.0,31.220947265625,2.910888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.34150146484376,51.9670889156088,306.3580180525243,1790,0.0313525390625,0.0,0.0,0.44921874999999994,0.0,0.0,0.0,0.0,0.0,12.19677734375,0.0,0.0,1.22265625,0.0,0.0,0.0,1.125,0.0,46.224609375,0.0,0.0,0.0,0.0,3.79736328125,0.0,97.8794174194336,49.82320022583008,0.0,208.0,208.0,7.56587553024292,0.9980615234375,-0.14365744590759277,-0.03072834014892578,-0.01852703094482422,0.1480707382592236,24,P000,0.0,0.0,0.0,0.0,0.0,0.0,31.794189453125,3.1901855468749996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.967314453125,54.32804016579825,313.91402824285024,2088,0.02964111328125,0.0,0.0,0.9553222656250001,0.0,0.0,0.0,0.0,0.0,15.88037109375,0.0,0.0,1.7087402343749998,0.0,0.0,0.0,1.4140625,0.0,41.077392578125,0.0,0.0,0.0,0.0,6.1533203125,0.0,99.89773559570312,50.06428527832031,0.0,208.0,208.0,7.571713447570801,0.9976416015625,-0.22185277938842773,-0.038270652294158936,-0.02625107765197754,0.22665484249687,25,P000,0.0,0.0,0.0,0.0,0.0,0.0,30.28662109375,2.524169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.03734619140624,55.46895140181989,362.9440990717352,2556,0.029345703125,0.0,0.0,1.8293457031250002,0.0,0.0,0.0,0.0,0.0,20.63623046875,0.0,0.0,2.9248046875,0.0,0.0,0.0,2.120849609375,0.0,34.101806640625,0.0,0.0,0.0,0.0,9.202392578125,0.0,103.48950958251953,49.72858428955078,0.0,208.0,208.0,7.577598571777344,0.9976806640625,-0.23315691947937012,-0.027544379234313965,-0.024236202239990234,0.23602592109243192,26,P000,0.0,0.0,0.0,0.0,0.0,0.0,27.731445312500004,1.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.07614013671875,60.90295824740413,554.6767597491681,3567,0.03580810546875,0.0,0.0,1.9853515624999998,0.0,0.0,0.0,0.0,0.0,23.689453125,0.0,0.0,8.0419921875,0.0,0.0,0.0,2.545166015625,0.0,21.777587890625,0.0,0.0,0.0,0.0,15.445068359375,0.0,103.337646484375,48.285709381103516,0.0,208.0,208.0,7.554847717285156,0.9986279296875,-0.32552629709243774,-0.003236144781112671,-0.02469611167907715,0.32647777973979153,27,P000,0.0,0.0,0.0,0.0,0.0,0.0,25.588623046874996,0.9267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.35940673828125,61.72991219584419,596.7556930812834,3241,0.03421630859375,0.0,0.0,1.5932617187500002,0.0,0.0,0.001953125,0.0,0.0,19.055419921875,0.0,0.0,9.35498046875,0.0,0.0,0.0,3.5039062500000004,0.0,25.826171874999996,0.0,0.0,0.0,0.0,17.151611328125,0.0,100.64393615722656,47.82045364379883,0.0,208.0,208.0,7.542104721069336,0.99888916015625,-0.2604525685310364,0.038414984941482544,-0.011669397354125977,0.26352879606805213,28,P000,0.0,0.0,0.0,0.0,0.0,0.0,23.296630859375,0.216064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.658642578125,53.63122963808813,397.65432859253303,1515,0.0280615234375,0.0,0.0,1.61669921875,0.0,0.0,0.00732421875,0.0,0.0,25.839111328124996,0.0,0.0,4.8330078125,0.0,0.0,0.0,5.4130859375,0.0,33.821533203125,0.0,0.0,0.0,0.0,7.807128906249999,0.0,98.6546859741211,48.13295364379883,0.0,208.0,208.0,7.54405403137207,0.9987451171875,-0.2511289119720459,0.05856722593307495,-0.009570121765136719,0.2580454177317609,29,P000,0.0,0.0,0.0,0.0,0.0,0.0,20.662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.167421875,41.109058308284034,131.3215698087156,426,0.02072998046875,0.0,0.0,1.18408203125,0.0,0.0,0.0,0.0,0.0,24.355224609375,0.0,0.0,0.0,0.0,0.0,0.0,10.3076171875,0.0,49.619140625,0.0,0.0,0.0,0.0,0.0,0.0,98.29869079589844,48.47842788696289,0.0,208.0,208.0,7.547746658325195,0.99828369140625,-0.16356992721557617,0.04210461676120758,-0.006618499755859375,0.16903172595975988,30,P000,0.0,0.0,0.0,0.0,0.0,0.0,14.533935546874998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.4434326171875,38.744085717189,115.90947992667556,315,0.02091552734375,0.0,0.0,1.351806640625,0.0,0.0,0.0,0.0,0.0,31.729492187500004,0.0,0.0,0.0,0.0,0.0,0.0,13.920898437500002,0.0,45.134765625,0.0,0.0,0.0,0.0,0.0,0.0,95.18771362304688,48.43714904785156,0.0,208.0,208.0,7.531883239746094,0.998134765625,-0.1064453274011612,0.028281226754188538,-0.00435185432434082,0.11022419946782336,31,P000,0.0,0.0,0.0,0.0,0.0,0.0,7.863037109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.2628515625,36.95516618138242,96.311967208004,236,0.0214306640625,0.0,0.0,0.758544921875,0.0,0.0,0.0,0.0,0.0,39.055419921875,0.0,0.0,0.0,0.0,0.0,0.0,15.116455078124998,0.0,41.46875,0.0,0.0,0.0,0.0,0.0,0.0,93.44886779785156,48.855796813964844,0.0,208.0,208.0,7.54229211807251,0.99820068359375,-0.07709662616252899,0.020801037549972534,-0.003135204315185547,0.07991497003001424,32,P000,0.0,0.0,0.0,0.0,0.0,0.0,3.600830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.1150341796875,36.399900593700174,84.81482665285468,161,0.0221142578125,0.0,0.0,0.289794921875,0.0,0.0,0.0,0.0,0.0,46.281005859375,0.0,0.0,0.0,0.0,0.0,0.0,14.074951171875,0.0,38.40283203125,0.0,0.0,0.0,0.0,0.0,0.0,92.1061782836914,49.27217483520508,0.0,208.0,208.0,7.536501884460449,0.9982666015625,-0.012437436729669571,0.003377065062522888,-0.0005025863647460938,0.012897557671709598,33,P000,0.0,0.0,0.0,0.0,0.0,0.0,0.951416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0339990234375,35.91361748995557,82.79848775286077,156,0.02076416015625,0.0,0.0,0.20703125,0.0,0.0,0.0,0.0,0.0,47.478515625,0.0,0.0,0.0,0.0,0.0,0.0,13.244384765625,0.0,38.40576171875,0.0,0.0,0.0,0.0,0.0,0.0,91.65442657470703,49.301055908203125,0.0,208.0,208.0,7.531528472900391,0.9983251953125,-0.07423232961446047,0.020258411765098572,-0.002969503402709961,0.0770042853203177,34,P000,0.0,0.0,0.0,0.0,0.0,0.0,0.664306640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
